@relation Nexus_21_07-weka.filters.unsupervised.attribute.Remove-R1

@attribute Room {PL1.MC,L1.MC,PL2.MC}
@attribute 00:0c:42:05:4b:5f numeric
@attribute 00:12:a9:17:00:46 numeric
@attribute 00:12:a9:17:00:48 numeric
@attribute 00:12:a9:17:00:c6 numeric
@attribute 00:12:a9:17:00:c8 numeric
@attribute 00:12:a9:17:11:06 numeric
@attribute 00:12:a9:17:11:08 numeric
@attribute 00:12:a9:17:24:c6 numeric
@attribute 00:12:a9:17:24:c8 numeric
@attribute 00:12:a9:17:4a:c6 numeric
@attribute 00:12:a9:17:4a:c8 numeric
@attribute 00:12:a9:17:50:c8 numeric
@attribute 00:12:a9:17:6b:06 numeric
@attribute 00:12:a9:17:6b:08 numeric
@attribute 00:12:a9:17:7b:46 numeric
@attribute 00:12:a9:17:7b:48 numeric
@attribute 00:12:a9:17:90:06 numeric
@attribute 00:12:a9:17:90:08 numeric
@attribute 00:13:80:94:14:80 numeric
@attribute 00:24:b2:8d:28:66 numeric

@data
L1.MC,-100,-100,-88,-84,-83,-89,-90,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100
L1.MC,-100,-100,-93,-85,-87,-86,-91,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100
L1.MC,-100,-100,-100,-88,-89,-86,-85,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100
L1.MC,-100,-100,-100,-87,-88,-100,-87,-100,-100,-100,-100,-100,-100,-100,-64,-63,-100,-100,-100,-100
L1.MC,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-69,-100,-100,-100,-100
L1.MC,-92,-88,-87,-88,-89,-89,-89,-100,-100,-100,-100,-100,-100,-100,-66,-67,-95,-95,-100,-100
L1.MC,-87,-85,-89,-88,-89,-90,-90,-100,-100,-100,-100,-100,-100,-100,-64,-66,-100,-94,-100,-100
L1.MC,-91,-87,-87,-85,-85,-85,-84,-100,-100,-100,-100,-100,-100,-100,-67,-67,-100,-100,-100,-100
L1.MC,-86,-84,-83,-90,-86,-91,-86,-100,-100,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100
L1.MC,-90,-88,-89,-86,-79,-93,-91,-100,-100,-100,-100,-100,-100,-100,-62,-63,-100,-100,-100,-100
L1.MC,-100,-87,-87,-79,-88,-91,-92,-100,-100,-100,-100,-100,-100,-100,-66,-67,-100,-100,-100,-100
L1.MC,-100,-100,-86,-88,-89,-89,-89,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100
L1.MC,-100,-100,-91,-86,-86,-84,-85,-100,-100,-100,-100,-100,-100,-100,-58,-61,-100,-100,-100,-100
L1.MC,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100
L1.MC,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-64,-100,-100,-100,-100
L1.MC,-92,-85,-88,-90,-88,-92,-90,-100,-100,-100,-100,-100,-100,-100,-76,-76,-94,-93,-100,-100
L1.MC,-94,-89,-89,-91,-89,-91,-90,-100,-100,-100,-100,-100,-100,-100,-69,-69,-93,-93,-100,-100
L1.MC,-91,-87,-91,-89,-91,-95,-88,-100,-100,-100,-100,-100,-100,-100,-65,-65,-91,-91,-100,-100
L1.MC,-91,-100,-89,-87,-86,-90,-84,-100,-100,-100,-100,-100,-100,-100,-59,-59,-95,-96,-100,-100
L1.MC,-100,-100,-100,-83,-86,-84,-88,-100,-100,-100,-100,-100,-100,-100,-63,-63,-100,-100,-100,-100
L1.MC,-100,-100,-100,-88,-82,-89,-88,-100,-100,-100,-100,-100,-100,-100,-65,-66,-100,-100,-100,-100
L1.MC,-100,-100,-100,-82,-87,-89,-82,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100
L1.MC,-100,-100,-100,-83,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100
L1.MC,-100,-100,-100,-88,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-59,-60,-100,-100,-100,-100
L1.MC,-100,-100,-100,-84,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100
